07-01-2017,20 - 21,31.44
07-01-2017,21 - 22,31.24
07-01-2017,22 - 23,30.98
07-01-2017,23 - 00,30.5
08-01-2017,00 - 01,30.62
08-01-2017,01 - 02,30.49
08-01-2017,02 - 03,30.28
08-01-2017,03 - 04,30.29
08-01-2017,04 - 05,30.46
08-01-2017,05 - 06,30.54
08-01-2017,06 - 07,30.63
08-01-2017,07 - 08,30.38
08-01-2017,08 - 09,30.6
08-01-2017,09 - 10,30.84
08-01-2017,10 - 11,31.18
08-01-2017,11 - 12,30.91
08-01-2017,12 - 13,30.89
08-01-2017,13 - 14,30.79
08-01-2017,14 - 15,30.75
08-01-2017,15 - 16,30.85
08-01-2017,16 - 17,31.16
08-01-2017,17 - 18,31.38
08-01-2017,18 - 19,31.11
08-01-2017,19 - 20,30.92
08-01-2017,20 - 21,30.69
08-01-2017,21 - 22,30.8
08-01-2017,22 - 23,30.3
08-01-2017,23 - 00,29.72
09-01-2017,00 - 01,29.37
09-01-2017,01 - 02,28.94
09-01-2017,02 - 03,28.81
09-01-2017,03 - 04,28.98
09-01-2017,04 - 05,29.52
09-01-2017,05 - 06,30.23
09-01-2017,06 - 07,30.76
09-01-2017,07 - 08,32.26
09-01-2017,08 - 09,33.01
09-01-2017,09 - 10,32.81
09-01-2017,10 - 11,32.71
09-01-2017,11 - 12,32.19
09-01-2017,12 - 13,31.96
09-01-2017,13 - 14,31.78
09-01-2017,14 - 15,31.61
09-01-2017,15 - 16,31.91
09-01-2017,16 - 17,32.03
09-01-2017,17 - 18,31.95
09-01-2017,18 - 19,31.47
09-01-2017,19 - 20,30.84
09-01-2017,20 - 21,30.33
09-01-2017,21 - 22,29.97
09-01-2017,22 - 23,29.49
09-01-2017,23 - 00,28.69
10-01-2017,00 - 01,26.95
10-01-2017,01 - 02,26.22
10-01-2017,02 - 03,26.25
10-01-2017,03 - 04,26.23
10-01-2017,04 - 05,27.58
10-01-2017,05 - 06,28.84
10-01-2017,06 - 07,29.84
10-01-2017,07 - 08,31.08
10-01-2017,08 - 09,31.35
10-01-2017,09 - 10,31.18
10-01-2017,10 - 11,31.08
10-01-2017,11 - 12,31.02
10-01-2017,12 - 13,30.91
10-01-2017,13 - 14,30.92
10-01-2017,14 - 15,30.93
10-01-2017,15 - 16,30.99
10-01-2017,16 - 17,31.17
10-01-2017,17 - 18,31.2
10-01-2017,18 - 19,30.97
10-01-2017,19 - 20,30.38
10-01-2017,20 - 21,29.68
10-01-2017,21 - 22,29.42
10-01-2017,22 - 23,29.07
10-01-2017,23 - 00,28
11-01-2017,00 - 01,25.35
11-01-2017,01 - 02,24.54
11-01-2017,02 - 03,24.22
11-01-2017,03 - 04,24.23
11-01-2017,04 - 05,24.68
11-01-2017,05 - 06,25.84
11-01-2017,06 - 07,28.01
11-01-2017,07 - 08,28.99
11-01-2017,08 - 09,29.17
11-01-2017,09 - 10,29.19
11-01-2017,10 - 11,29.23
11-01-2017,11 - 12,29.23
11-01-2017,12 - 13,29.24
11-01-2017,13 - 14,29.17
11-01-2017,14 - 15,29.2
11-01-2017,15 - 16,29.27
11-01-2017,16 - 17,29.47
11-01-2017,17 - 18,29.61
11-01-2017,18 - 19,29.4
11-01-2017,19 - 20,29.06
11-01-2017,20 - 21,28.54
11-01-2017,21 - 22,27.86
11-01-2017,22 - 23,26.64
11-01-2017,23 - 00,25.04
12-01-2017,00 - 01,23.48
12-01-2017,01 - 02,23.18
12-01-2017,02 - 03,23.16
12-01-2017,03 - 04,23.2
12-01-2017,04 - 05,23.99
12-01-2017,05 - 06,25.34
12-01-2017,06 - 07,28.39
12-01-2017,07 - 08,29.5
12-01-2017,08 - 09,29.89
12-01-2017,09 - 10,29.64
12-01-2017,10 - 11,29.62
12-01-2017,11 - 12,29.55
12-01-2017,12 - 13,29.51
12-01-2017,13 - 14,29.52
12-01-2017,14 - 15,29.65
12-01-2017,15 - 16,29.85
12-01-2017,16 - 17,30.3
12-01-2017,17 - 18,30.56
12-01-2017,18 - 19,30.37
12-01-2017,19 - 20,29.73
12-01-2017,20 - 21,29.43
12-01-2017,21 - 22,29.35
12-01-2017,22 - 23,29.12
12-01-2017,23 - 00,28.72
13-01-2017,00 - 01,29.01
13-01-2017,01 - 02,28.8
13-01-2017,02 - 03,28.9
13-01-2017,03 - 04,28.89
13-01-2017,04 - 05,29.12
13-01-2017,05 - 06,30.38
13-01-2017,06 - 07,32
13-01-2017,07 - 08,35.47
13-01-2017,08 - 09,37.57
13-01-2017,09 - 10,37.04
13-01-2017,10 - 11,37.12
13-01-2017,11 - 12,36.01
13-01-2017,12 - 13,35.53
13-01-2017,13 - 14,34.45
13-01-2017,14 - 15,33.48
13-01-2017,15 - 16,33.4
13-01-2017,16 - 17,34.77
13-01-2017,17 - 18,36.09
13-01-2017,18 - 19,34.16
13-01-2017,19 - 20,31.99
13-01-2017,20 - 21,31.15
13-01-2017,21 - 22,30.98
13-01-2017,22 - 23,30.61
13-01-2017,23 - 00,29.79
14-01-2017,00 - 01,29.62
14-01-2017,01 - 02,28.74
14-01-2017,02 - 03,28.32
14-01-2017,03 - 04,28.16
14-01-2017,04 - 05,28.28
14-01-2017,05 - 06,28.48
14-01-2017,06 - 07,29.33
14-01-2017,07 - 08,29.58
14-01-2017,08 - 09,30.52
14-01-2017,09 - 10,30.81
14-01-2017,10 - 11,31.1
14-01-2017,11 - 12,31.12
14-01-2017,12 - 13,31.02
14-01-2017,13 - 14,30.87
14-01-2017,14 - 15,30.88
14-01-2017,15 - 16,31.06
14-01-2017,16 - 17,31.45
14-01-2017,17 - 18,32.13
14-01-2017,18 - 19,31.87
14-01-2017,19 - 20,31.23
14-01-2017,20 - 21,31.06
14-01-2017,21 - 22,30.58
14-01-2017,22 - 23,30.14
14-01-2017,23 - 00,29.41
15-01-2017,00 - 01,28.81
15-01-2017,01 - 02,28.22
15-01-2017,02 - 03,27.87
15-01-2017,03 - 04,27.77
15-01-2017,04 - 05,27.94
15-01-2017,05 - 06,28.49
15-01-2017,06 - 07,28.96
15-01-2017,07 - 08,29.15
15-01-2017,08 - 09,30.4
15-01-2017,09 - 10,31.28
15-01-2017,10 - 11,31.36
15-01-2017,11 - 12,31.43
15-01-2017,12 - 13,31.36
15-01-2017,13 - 14,31.33
15-01-2017,14 - 15,31.28
15-01-2017,15 - 16,31.37
15-01-2017,16 - 17,31.97
15-01-2017,17 - 18,32.68
15-01-2017,18 - 19,32.49
15-01-2017,19 - 20,32.02
15-01-2017,20 - 21,31.47
15-01-2017,21 - 22,31.37
15-01-2017,22 - 23,31.31
15-01-2017,23 - 00,30.89
16-01-2017,00 - 01,30.9
16-01-2017,01 - 02,30.7
16-01-2017,02 - 03,30.74
16-01-2017,03 - 04,30.74
16-01-2017,04 - 05,31.22
16-01-2017,05 - 06,31.61
16-01-2017,06 - 07,33.97
16-01-2017,07 - 08,44.48
16-01-2017,08 - 09,48.42
16-01-2017,09 - 10,51.73
16-01-2017,10 - 11,51.51
16-01-2017,11 - 12,49.87
16-01-2017,12 - 13,46.34
16-01-2017,13 - 14,43.18
16-01-2017,14 - 15,47.83
16-01-2017,15 - 16,46.63
16-01-2017,16 - 17,62.79
16-01-2017,17 - 18,81.05
