04-01-2016,17 - 18,23.63
04-01-2016,18 - 19,21.75
04-01-2016,19 - 20,20.42
04-01-2016,20 - 21,19.44
04-01-2016,21 - 22,18.85
04-01-2016,22 - 23,17.91
04-01-2016,23 - 00,17.08
05-01-2016,00 - 01,17.68
05-01-2016,01 - 02,17.33
05-01-2016,02 - 03,17.24
05-01-2016,03 - 04,17.32
05-01-2016,04 - 05,17.66
05-01-2016,05 - 06,18.22
05-01-2016,06 - 07,19.44
05-01-2016,07 - 08,22.72
05-01-2016,08 - 09,26.55
05-01-2016,09 - 10,26.73
05-01-2016,10 - 11,27.15
05-01-2016,11 - 12,26.11
05-01-2016,12 - 13,23.81
05-01-2016,13 - 14,22.58
05-01-2016,14 - 15,23.52
05-01-2016,15 - 16,27.1
05-01-2016,16 - 17,33.83
05-01-2016,17 - 18,34.09
05-01-2016,18 - 19,27.93
05-01-2016,19 - 20,23.79
05-01-2016,20 - 21,20.74
05-01-2016,21 - 22,20.18
05-01-2016,22 - 23,19.24
05-01-2016,23 - 00,18.24
06-01-2016,00 - 01,20.15
06-01-2016,01 - 02,19.74
06-01-2016,02 - 03,19.43
06-01-2016,03 - 04,19.47
06-01-2016,04 - 05,19.76
06-01-2016,05 - 06,20.21
06-01-2016,06 - 07,21.13
06-01-2016,07 - 08,24.84
06-01-2016,08 - 09,28.21
06-01-2016,09 - 10,34.01
06-01-2016,10 - 11,35.78
06-01-2016,11 - 12,39.26
06-01-2016,12 - 13,38.52
06-01-2016,13 - 14,38.72
06-01-2016,14 - 15,34.91
06-01-2016,15 - 16,38.43
06-01-2016,16 - 17,42.45
06-01-2016,17 - 18,46.41
06-01-2016,18 - 19,45.35
06-01-2016,19 - 20,36.25
06-01-2016,20 - 21,30.68
06-01-2016,21 - 22,26.89
06-01-2016,22 - 23,21.52
06-01-2016,23 - 00,20.08
07-01-2016,00 - 01,22.74
07-01-2016,01 - 02,21.88
07-01-2016,02 - 03,21.64
07-01-2016,03 - 04,21.76
07-01-2016,04 - 05,22.39
07-01-2016,05 - 06,26.45
07-01-2016,06 - 07,33.44
07-01-2016,07 - 08,54.97
07-01-2016,08 - 09,59.7
07-01-2016,09 - 10,58.03
07-01-2016,10 - 11,57.04
07-01-2016,11 - 12,54.94
07-01-2016,12 - 13,47.74
07-01-2016,13 - 14,42.9
07-01-2016,14 - 15,43.71
07-01-2016,15 - 16,49.73
07-01-2016,16 - 17,59.6
07-01-2016,17 - 18,58.09
07-01-2016,18 - 19,41.63
07-01-2016,19 - 20,34.45
07-01-2016,20 - 21,30.52
07-01-2016,21 - 22,27.17
07-01-2016,22 - 23,23.25
07-01-2016,23 - 00,20.84
08-01-2016,00 - 01,21.36
08-01-2016,01 - 02,20.71
08-01-2016,02 - 03,20.23
08-01-2016,03 - 04,20.17
08-01-2016,04 - 05,20.26
08-01-2016,05 - 06,21.65
08-01-2016,06 - 07,25.63
08-01-2016,07 - 08,35.55
08-01-2016,08 - 09,46.11
08-01-2016,09 - 10,37.84
08-01-2016,10 - 11,34.73
08-01-2016,11 - 12,34.43
08-01-2016,12 - 13,34.09
08-01-2016,13 - 14,31.7
08-01-2016,14 - 15,34.42
08-01-2016,15 - 16,43.8
08-01-2016,16 - 17,48.51
08-01-2016,17 - 18,48.94
08-01-2016,18 - 19,49.75
08-01-2016,19 - 20,42.84
08-01-2016,20 - 21,34.43
08-01-2016,21 - 22,28.78
08-01-2016,22 - 23,26.49
08-01-2016,23 - 00,23.7
09-01-2016,00 - 01,25.69
09-01-2016,01 - 02,23.95
09-01-2016,02 - 03,22.96
09-01-2016,03 - 04,22.77
09-01-2016,04 - 05,22.29
09-01-2016,05 - 06,22.64
09-01-2016,06 - 07,22.74
09-01-2016,07 - 08,24.02
09-01-2016,08 - 09,25.02
09-01-2016,09 - 10,26.51
09-01-2016,10 - 11,27.88
09-01-2016,11 - 12,28.6
09-01-2016,12 - 13,27.77
09-01-2016,13 - 14,26.98
09-01-2016,14 - 15,27.08
09-01-2016,15 - 16,29.52
09-01-2016,16 - 17,34.48
09-01-2016,17 - 18,45.4
09-01-2016,18 - 19,33.1
09-01-2016,19 - 20,27.49
09-01-2016,20 - 21,24.32
09-01-2016,21 - 22,23.47
09-01-2016,22 - 23,22.7
09-01-2016,23 - 00,21.91
10-01-2016,00 - 01,21.36
10-01-2016,01 - 02,20.06
10-01-2016,02 - 03,19.8
10-01-2016,03 - 04,19.62
10-01-2016,04 - 05,19.47
10-01-2016,05 - 06,19.62
10-01-2016,06 - 07,19.62
10-01-2016,07 - 08,19.86
10-01-2016,08 - 09,19.86
10-01-2016,09 - 10,20.61
10-01-2016,10 - 11,21.44
10-01-2016,11 - 12,22.07
10-01-2016,12 - 13,22.16
10-01-2016,13 - 14,21.85
10-01-2016,14 - 15,21.76
10-01-2016,15 - 16,22.56
10-01-2016,16 - 17,24.7
10-01-2016,17 - 18,27.88
10-01-2016,18 - 19,27.37
10-01-2016,19 - 20,25.9
10-01-2016,20 - 21,24.45
10-01-2016,21 - 22,23.82
10-01-2016,22 - 23,22.78
10-01-2016,23 - 00,21.88
11-01-2016,00 - 01,21.42
11-01-2016,01 - 02,20.09
11-01-2016,02 - 03,19.82
11-01-2016,03 - 04,19.39
11-01-2016,04 - 05,20.2
11-01-2016,05 - 06,22.41
11-01-2016,06 - 07,27.33
11-01-2016,07 - 08,45.46
11-01-2016,08 - 09,46.37
11-01-2016,09 - 10,44.74
11-01-2016,10 - 11,39.18
11-01-2016,11 - 12,39.87
11-01-2016,12 - 13,44.08
11-01-2016,13 - 14,44.67
11-01-2016,14 - 15,43.38
11-01-2016,15 - 16,44.54
11-01-2016,16 - 17,44.43
11-01-2016,17 - 18,41.6
11-01-2016,18 - 19,38.87
11-01-2016,19 - 20,34.29
11-01-2016,20 - 21,28.08
11-01-2016,21 - 22,25.79
11-01-2016,22 - 23,23.37
11-01-2016,23 - 00,21.79
12-01-2016,00 - 01,21.2
12-01-2016,01 - 02,19.9
12-01-2016,02 - 03,19.19
12-01-2016,03 - 04,18.48
12-01-2016,04 - 05,19.2
12-01-2016,05 - 06,21.66
12-01-2016,06 - 07,24.19
12-01-2016,07 - 08,35.34
12-01-2016,08 - 09,40.29
12-01-2016,09 - 10,41.17
12-01-2016,10 - 11,39.35
12-01-2016,11 - 12,38.84
12-01-2016,12 - 13,38.58
12-01-2016,13 - 14,37.59
12-01-2016,14 - 15,38.8
12-01-2016,15 - 16,41.52
12-01-2016,16 - 17,44.63
12-01-2016,17 - 18,45.56
12-01-2016,18 - 19,40.05
12-01-2016,19 - 20,29.41
12-01-2016,20 - 21,25.94
12-01-2016,21 - 22,25.72
12-01-2016,22 - 23,23.66
12-01-2016,23 - 00,21.58
13-01-2016,00 - 01,21.06
13-01-2016,01 - 02,19.72
13-01-2016,02 - 03,18.77
13-01-2016,03 - 04,18.71
13-01-2016,04 - 05,19.49
13-01-2016,05 - 06,21.75
13-01-2016,06 - 07,24.47
13-01-2016,07 - 08,33.05
13-01-2016,08 - 09,34.12
13-01-2016,09 - 10,33.91
13-01-2016,10 - 11,32.11
13-01-2016,11 - 12,33.63
13-01-2016,12 - 13,34.89
13-01-2016,13 - 14,34.95
13-01-2016,14 - 15,35.26
13-01-2016,15 - 16,43.44
13-01-2016,16 - 17,75
13-01-2016,17 - 18,78.86
13-01-2016,18 - 19,54.42
13-01-2016,19 - 20,34.99
13-01-2016,20 - 21,28.2
13-01-2016,21 - 22,26.92
13-01-2016,22 - 23,25.45
13-01-2016,23 - 00,22.95
14-01-2016,00 - 01,23.47
14-01-2016,01 - 02,22.55
14-01-2016,02 - 03,22.18
14-01-2016,03 - 04,22.01
14-01-2016,04 - 05,22.58
14-01-2016,05 - 06,25.06
14-01-2016,06 - 07,31.62
14-01-2016,07 - 08,41.42
14-01-2016,08 - 09,57.07
14-01-2016,09 - 10,53.38
14-01-2016,10 - 11,44.05
14-01-2016,11 - 12,40.38
14-01-2016,12 - 13,45.44
14-01-2016,13 - 14,44.05
14-01-2016,14 - 15,44.04
14-01-2016,15 - 16,49.92
14-01-2016,16 - 17,95.03
14-01-2016,17 - 18,95.03
14-01-2016,18 - 19,91.09
14-01-2016,19 - 20,44.41
14-01-2016,20 - 21,33.67
14-01-2016,21 - 22,30.86
14-01-2016,22 - 23,28.31
14-01-2016,23 - 00,25.29
15-01-2016,00 - 01,23.96
15-01-2016,01 - 02,24.02
15-01-2016,02 - 03,23.25
15-01-2016,03 - 04,22.9
15-01-2016,04 - 05,24.54
15-01-2016,05 - 06,25.75
15-01-2016,06 - 07,29.67
15-01-2016,07 - 08,46.6
15-01-2016,08 - 09,88.08
15-01-2016,09 - 10,83.06
15-01-2016,10 - 11,51.98
15-01-2016,11 - 12,50.36
15-01-2016,12 - 13,51.42
15-01-2016,13 - 14,43.06
15-01-2016,14 - 15,37.95
15-01-2016,15 - 16,43.05
15-01-2016,16 - 17,49.97
15-01-2016,17 - 18,82.18
15-01-2016,18 - 19,53.53
15-01-2016,19 - 20,37.91
15-01-2016,20 - 21,31.64
15-01-2016,21 - 22,28.58
15-01-2016,22 - 23,27.48
15-01-2016,23 - 00,25.05
16-01-2016,00 - 01,26.55
16-01-2016,01 - 02,25.75
16-01-2016,02 - 03,24.85
16-01-2016,03 - 04,24.38
16-01-2016,04 - 05,24.09
16-01-2016,05 - 06,24.74
16-01-2016,06 - 07,24.28
16-01-2016,07 - 08,24.69
16-01-2016,08 - 09,26.63
16-01-2016,09 - 10,29.01
16-01-2016,10 - 11,31.18
16-01-2016,11 - 12,30.17
16-01-2016,12 - 13,27.74
16-01-2016,13 - 14,25.74
16-01-2016,14 - 15,26.09
16-01-2016,15 - 16,26.73
16-01-2016,16 - 17,31.39
16-01-2016,17 - 18,32.97
16-01-2016,18 - 19,32.2
16-01-2016,19 - 20,27.73
16-01-2016,20 - 21,25.93
16-01-2016,21 - 22,25.35
16-01-2016,22 - 23,24.82
16-01-2016,23 - 00,23.66
17-01-2016,00 - 01,21.76
17-01-2016,01 - 02,20.25
17-01-2016,02 - 03,20.72
17-01-2016,03 - 04,20.9
17-01-2016,04 - 05,20.82
17-01-2016,05 - 06,20.89
17-01-2016,06 - 07,20.12
17-01-2016,07 - 08,22.31
17-01-2016,08 - 09,23.51
17-01-2016,09 - 10,24.58
17-01-2016,10 - 11,26.13
17-01-2016,11 - 12,26.46
17-01-2016,12 - 13,25.98
17-01-2016,13 - 14,25.97
17-01-2016,14 - 15,25.83
17-01-2016,15 - 16,27.81
17-01-2016,16 - 17,31.16
17-01-2016,17 - 18,33.35
17-01-2016,18 - 19,34.1
17-01-2016,19 - 20,32.89
17-01-2016,20 - 21,27.95
17-01-2016,21 - 22,26.96
17-01-2016,22 - 23,25.91
17-01-2016,23 - 00,24.4
18-01-2016,00 - 01,23.59
18-01-2016,01 - 02,23.24
18-01-2016,02 - 03,23.28
18-01-2016,03 - 04,23.31
18-01-2016,04 - 05,24.32
18-01-2016,05 - 06,26.47
18-01-2016,06 - 07,32.84
18-01-2016,07 - 08,79.86
18-01-2016,08 - 09,89.61
18-01-2016,09 - 10,75.95
18-01-2016,10 - 11,51.84
18-01-2016,11 - 12,51.45
18-01-2016,12 - 13,55.48
18-01-2016,13 - 14,56.44
18-01-2016,14 - 15,55.46
18-01-2016,15 - 16,69.86
18-01-2016,16 - 17,89.65
18-01-2016,17 - 18,91.04
18-01-2016,18 - 19,76.24
18-01-2016,19 - 20,48.6
18-01-2016,20 - 21,34.99
18-01-2016,21 - 22,29.27
18-01-2016,22 - 23,25.6
18-01-2016,23 - 00,23.91
19-01-2016,00 - 01,23.81
19-01-2016,01 - 02,23.25
19-01-2016,02 - 03,23.09
19-01-2016,03 - 04,23.56
19-01-2016,04 - 05,24.95
19-01-2016,05 - 06,28.8
19-01-2016,06 - 07,37.25
19-01-2016,07 - 08,55.17
19-01-2016,08 - 09,70.09
19-01-2016,09 - 10,66.09
19-01-2016,10 - 11,61.16
19-01-2016,11 - 12,61.28
19-01-2016,12 - 13,58.98
19-01-2016,13 - 14,58.07
19-01-2016,14 - 15,57.57
19-01-2016,15 - 16,70.07
19-01-2016,16 - 17,120.08
19-01-2016,17 - 18,160.03
19-01-2016,18 - 19,99.94
19-01-2016,19 - 20,57.56
19-01-2016,20 - 21,48.24
19-01-2016,21 - 22,37.7
19-01-2016,22 - 23,32.86
19-01-2016,23 - 00,29.08
20-01-2016,00 - 01,26
20-01-2016,01 - 02,25.43
20-01-2016,02 - 03,25.76
20-01-2016,03 - 04,24.76
20-01-2016,04 - 05,27.2
20-01-2016,05 - 06,29.57
20-01-2016,06 - 07,35
20-01-2016,07 - 08,57.58
20-01-2016,08 - 09,70.09
20-01-2016,09 - 10,64.97
20-01-2016,10 - 11,57.57
20-01-2016,11 - 12,55.76
20-01-2016,12 - 13,57.55
20-01-2016,13 - 14,55.45
20-01-2016,14 - 15,51.86
20-01-2016,15 - 16,55.43
20-01-2016,16 - 17,84.76
20-01-2016,17 - 18,99.99
20-01-2016,18 - 19,81.02
20-01-2016,19 - 20,70.03
20-01-2016,20 - 21,50.1
20-01-2016,21 - 22,40.06
20-01-2016,22 - 23,33.52
20-01-2016,23 - 00,29.63
21-01-2016,00 - 01,29.77
21-01-2016,01 - 02,27.9
21-01-2016,02 - 03,26.71
21-01-2016,03 - 04,27.35
21-01-2016,04 - 05,31.52
21-01-2016,05 - 06,32.85
21-01-2016,06 - 07,63.08
21-01-2016,07 - 08,160
21-01-2016,08 - 09,199.97
21-01-2016,09 - 10,168.64
21-01-2016,10 - 11,120.05
21-01-2016,11 - 12,74.97
21-01-2016,12 - 13,60.01
21-01-2016,13 - 14,59.1
21-01-2016,14 - 15,59.81
21-01-2016,15 - 16,95.01
21-01-2016,16 - 17,149.95
21-01-2016,17 - 18,199.94
21-01-2016,18 - 19,150.08
21-01-2016,19 - 20,61.03
21-01-2016,20 - 21,50.07
21-01-2016,21 - 22,36.69
21-01-2016,22 - 23,31.62
21-01-2016,23 - 00,27.53
22-01-2016,00 - 01,25.94
22-01-2016,01 - 02,25.79
22-01-2016,02 - 03,24.74
22-01-2016,03 - 04,24.7
22-01-2016,04 - 05,25.95
22-01-2016,05 - 06,28.78
22-01-2016,06 - 07,32.2
22-01-2016,07 - 08,74.2
22-01-2016,08 - 09,95.02
22-01-2016,09 - 10,91.08
22-01-2016,10 - 11,54.16
22-01-2016,11 - 12,42.87
22-01-2016,12 - 13,37.81
22-01-2016,13 - 14,34.87
22-01-2016,14 - 15,31.09
22-01-2016,15 - 16,30.24
22-01-2016,16 - 17,31.67
22-01-2016,17 - 18,35.85
22-01-2016,18 - 19,30.04
22-01-2016,19 - 20,26.78
22-01-2016,20 - 21,24.98
22-01-2016,21 - 22,24.76
22-01-2016,22 - 23,23.71
22-01-2016,23 - 00,22.7
23-01-2016,00 - 01,22.27
23-01-2016,01 - 02,21.9
23-01-2016,02 - 03,21.73
23-01-2016,03 - 04,21.84
23-01-2016,04 - 05,22.06
23-01-2016,05 - 06,22.25
23-01-2016,06 - 07,21.77
23-01-2016,07 - 08,23.41
23-01-2016,08 - 09,24.32
23-01-2016,09 - 10,25.26
23-01-2016,10 - 11,26.09
23-01-2016,11 - 12,26.18
23-01-2016,12 - 13,26.02
23-01-2016,13 - 14,25.66
23-01-2016,14 - 15,24.82
23-01-2016,15 - 16,25.88
23-01-2016,16 - 17,27.49
23-01-2016,17 - 18,31.81
23-01-2016,18 - 19,28.56
23-01-2016,19 - 20,26.09
23-01-2016,20 - 21,24.74
23-01-2016,21 - 22,23.9
23-01-2016,22 - 23,23.01
23-01-2016,23 - 00,22.91
24-01-2016,00 - 01,21.89
24-01-2016,01 - 02,20.99
24-01-2016,02 - 03,20.76
24-01-2016,03 - 04,20.62
24-01-2016,04 - 05,20.71
24-01-2016,05 - 06,21.15
24-01-2016,06 - 07,20.94
24-01-2016,07 - 08,21.44
24-01-2016,08 - 09,22
24-01-2016,09 - 10,21.97
24-01-2016,10 - 11,22.64
24-01-2016,11 - 12,22.88
24-01-2016,12 - 13,22.73
24-01-2016,13 - 14,22.45
24-01-2016,14 - 15,22.44
24-01-2016,15 - 16,22.92
24-01-2016,16 - 17,24.84
24-01-2016,17 - 18,26.22
24-01-2016,18 - 19,26.2
24-01-2016,19 - 20,24.82
24-01-2016,20 - 21,23.39
24-01-2016,21 - 22,22.89
24-01-2016,22 - 23,22.54
24-01-2016,23 - 00,21.91
25-01-2016,00 - 01,19.99
25-01-2016,01 - 02,19.6
25-01-2016,02 - 03,19.63
25-01-2016,03 - 04,19.96
25-01-2016,04 - 05,21.13
25-01-2016,05 - 06,22.52
25-01-2016,06 - 07,26.33
25-01-2016,07 - 08,38.63
25-01-2016,08 - 09,41.79
25-01-2016,09 - 10,34.75
25-01-2016,10 - 11,34.71
25-01-2016,11 - 12,31.6
25-01-2016,12 - 13,27.5
25-01-2016,13 - 14,34.71
25-01-2016,14 - 15,27.66
25-01-2016,15 - 16,26.94
25-01-2016,16 - 17,27.35
25-01-2016,17 - 18,28.01
25-01-2016,18 - 19,25.69
25-01-2016,19 - 20,23.73
25-01-2016,20 - 21,22.34
25-01-2016,21 - 22,21.84
25-01-2016,22 - 23,19.56
25-01-2016,23 - 00,18.11
26-01-2016,00 - 01,16.98
26-01-2016,01 - 02,16.44
26-01-2016,02 - 03,15.92
26-01-2016,03 - 04,15.93
26-01-2016,04 - 05,16.54
26-01-2016,05 - 06,17.56
26-01-2016,06 - 07,18.62
26-01-2016,07 - 08,19.37
26-01-2016,08 - 09,19.78
26-01-2016,09 - 10,19.79
26-01-2016,10 - 11,19.58
26-01-2016,11 - 12,19.5
26-01-2016,12 - 13,19.58
26-01-2016,13 - 14,19.55
26-01-2016,14 - 15,19.58
26-01-2016,15 - 16,19.63
26-01-2016,16 - 17,19.94
26-01-2016,17 - 18,20.26
26-01-2016,18 - 19,19.84
26-01-2016,19 - 20,19.06
26-01-2016,20 - 21,18.56
26-01-2016,21 - 22,18.33
26-01-2016,22 - 23,17.55
26-01-2016,23 - 00,16.09
27-01-2016,00 - 01,14.81
27-01-2016,01 - 02,14.47
27-01-2016,02 - 03,13.88
27-01-2016,03 - 04,14.07
27-01-2016,04 - 05,14.6
27-01-2016,05 - 06,16.15
27-01-2016,06 - 07,17.47
27-01-2016,07 - 08,18.39
27-01-2016,08 - 09,18.54
27-01-2016,09 - 10,18.41
27-01-2016,10 - 11,18.22
27-01-2016,11 - 12,18.2
27-01-2016,12 - 13,18.25
27-01-2016,13 - 14,18.21
27-01-2016,14 - 15,18.2
27-01-2016,15 - 16,18.2
27-01-2016,16 - 17,18.46
27-01-2016,17 - 18,18.67
27-01-2016,18 - 19,18.47
27-01-2016,19 - 20,17.95
27-01-2016,20 - 21,17.4
27-01-2016,21 - 22,17.28
27-01-2016,22 - 23,16.45
27-01-2016,23 - 00,15.07
28-01-2016,00 - 01,15.14
28-01-2016,01 - 02,14.66
28-01-2016,02 - 03,14.32
28-01-2016,03 - 04,14.31
28-01-2016,04 - 05,14.95
28-01-2016,05 - 06,17.07
28-01-2016,06 - 07,17.58
28-01-2016,07 - 08,18.11
28-01-2016,08 - 09,18.87
28-01-2016,09 - 10,18.56
28-01-2016,10 - 11,17.99
28-01-2016,11 - 12,17.84
28-01-2016,12 - 13,17.9
28-01-2016,13 - 14,17.9
28-01-2016,14 - 15,17.87
28-01-2016,15 - 16,17.94
28-01-2016,16 - 17,18.28
28-01-2016,17 - 18,19.01
28-01-2016,18 - 19,18.56
28-01-2016,19 - 20,17.77
28-01-2016,20 - 21,17.24
28-01-2016,21 - 22,17.22
28-01-2016,22 - 23,16.77
28-01-2016,23 - 00,16.06
29-01-2016,00 - 01,16.27
29-01-2016,01 - 02,15.79
29-01-2016,02 - 03,15.54
29-01-2016,03 - 04,15.69
29-01-2016,04 - 05,16.3
29-01-2016,05 - 06,17.26
29-01-2016,06 - 07,17.73
29-01-2016,07 - 08,18.37
29-01-2016,08 - 09,18.75
29-01-2016,09 - 10,18.51
29-01-2016,10 - 11,17.96
29-01-2016,11 - 12,17.7
29-01-2016,12 - 13,17.57
29-01-2016,13 - 14,17.32
29-01-2016,14 - 15,17.1
29-01-2016,15 - 16,16.98
29-01-2016,16 - 17,17.07
29-01-2016,17 - 18,17.26
29-01-2016,18 - 19,17.18
29-01-2016,19 - 20,16.44
29-01-2016,20 - 21,15.41
29-01-2016,21 - 22,15.28
29-01-2016,22 - 23,14.82
29-01-2016,23 - 00,13.09
30-01-2016,00 - 01,14.22
30-01-2016,01 - 02,13.67
30-01-2016,02 - 03,13.01
30-01-2016,03 - 04,11.7
30-01-2016,04 - 05,10.69
30-01-2016,05 - 06,11.71
30-01-2016,06 - 07,13.71
30-01-2016,07 - 08,14.25
30-01-2016,08 - 09,14.63
30-01-2016,09 - 10,14.97
30-01-2016,10 - 11,15.31
30-01-2016,11 - 12,15.39
30-01-2016,12 - 13,15.33
30-01-2016,13 - 14,15.09
30-01-2016,14 - 15,15.05
30-01-2016,15 - 16,15.37
30-01-2016,16 - 17,16.5
30-01-2016,17 - 18,17.67
30-01-2016,18 - 19,17.57
30-01-2016,19 - 20,17.19
30-01-2016,20 - 21,16.79
30-01-2016,21 - 22,16.21
30-01-2016,22 - 23,15.49
30-01-2016,23 - 00,14.77
31-01-2016,00 - 01,15.49
31-01-2016,01 - 02,15.28
31-01-2016,02 - 03,15.16
31-01-2016,03 - 04,15.12
31-01-2016,04 - 05,14.96
31-01-2016,05 - 06,15.21
31-01-2016,06 - 07,15.59
31-01-2016,07 - 08,15.81
31-01-2016,08 - 09,15.87
31-01-2016,09 - 10,16.21
31-01-2016,10 - 11,16.52
31-01-2016,11 - 12,16.63
31-01-2016,12 - 13,16.58
31-01-2016,13 - 14,16.43
31-01-2016,14 - 15,16.36
31-01-2016,15 - 16,16.68
31-01-2016,16 - 17,17.45
31-01-2016,17 - 18,18.63
31-01-2016,18 - 19,18.86
31-01-2016,19 - 20,18.64
31-01-2016,20 - 21,18.07
31-01-2016,21 - 22,17.73
31-01-2016,22 - 23,17.58
31-01-2016,23 - 00,16.47
01-02-2016,00 - 01,16.3
01-02-2016,01 - 02,15.43
01-02-2016,02 - 03,15.59
01-02-2016,03 - 04,15.77
01-02-2016,04 - 05,16.6
01-02-2016,05 - 06,17.96
01-02-2016,06 - 07,19.96
01-02-2016,07 - 08,30.54
01-02-2016,08 - 09,31.97
01-02-2016,09 - 10,26.42
01-02-2016,10 - 11,20.21
01-02-2016,11 - 12,19.11
01-02-2016,12 - 13,18.93
01-02-2016,13 - 14,18.93
01-02-2016,14 - 15,18.71
01-02-2016,15 - 16,18.42
01-02-2016,16 - 17,18.73
01-02-2016,17 - 18,19.07
01-02-2016,18 - 19,18.87
01-02-2016,19 - 20,18.04
01-02-2016,20 - 21,17.47
01-02-2016,21 - 22,16.79
01-02-2016,22 - 23,16.21
01-02-2016,23 - 00,15.41
02-02-2016,00 - 01,15.25
02-02-2016,01 - 02,14.54
02-02-2016,02 - 03,13.35
02-02-2016,03 - 04,13.13
02-02-2016,04 - 05,14.57
02-02-2016,05 - 06,16.15
02-02-2016,06 - 07,17.01
02-02-2016,07 - 08,18.66
02-02-2016,08 - 09,18.85
02-02-2016,09 - 10,18.71
02-02-2016,10 - 11,18.46
02-02-2016,11 - 12,18.38
02-02-2016,12 - 13,18.19
02-02-2016,13 - 14,18.36
02-02-2016,14 - 15,18.31
02-02-2016,15 - 16,18.5
02-02-2016,16 - 17,18.92
02-02-2016,17 - 18,19.5
02-02-2016,18 - 19,19.25
02-02-2016,19 - 20,18.34
02-02-2016,20 - 21,17.7
02-02-2016,21 - 22,17.18
02-02-2016,22 - 23,16.26
02-02-2016,23 - 00,15.69
03-02-2016,00 - 01,16.04
03-02-2016,01 - 02,15.69
03-02-2016,02 - 03,15.65
03-02-2016,03 - 04,15.71
03-02-2016,04 - 05,16.11
03-02-2016,05 - 06,17.14
03-02-2016,06 - 07,18.28
03-02-2016,07 - 08,20.06
03-02-2016,08 - 09,20.77
03-02-2016,09 - 10,20.57
03-02-2016,10 - 11,20.12
03-02-2016,11 - 12,19.78
03-02-2016,12 - 13,19.05
03-02-2016,13 - 14,19.38
03-02-2016,14 - 15,19.19
03-02-2016,15 - 16,18.96
03-02-2016,16 - 17,19.67
03-02-2016,17 - 18,20.43
03-02-2016,18 - 19,20.05
03-02-2016,19 - 20,18.91
03-02-2016,20 - 21,18.17
03-02-2016,21 - 22,17.77
03-02-2016,22 - 23,17.17
03-02-2016,23 - 00,16.61
04-02-2016,00 - 01,16.75
04-02-2016,01 - 02,16.36
04-02-2016,02 - 03,15.98
04-02-2016,03 - 04,15.27
04-02-2016,04 - 05,15.83
04-02-2016,05 - 06,17.37
04-02-2016,06 - 07,18.44
04-02-2016,07 - 08,20.28
